Trend,Date,Hour,Load,Peak
25889,12/15/2007,17,1406,0
25890,12/15/2007,18,1511,0
25891,12/15/2007,19,1529,1
25892,12/15/2007,20,1506,0
25893,12/15/2007,21,1483,0
25894,12/15/2007,22,1442,0
25895,12/15/2007,23,1366,0
25896,12/15/2007,24,1266,0
25897,12/16/2007,1,1196,0
25898,12/16/2007,2,1159,0
25899,12/16/2007,3,1126,0
25900,12/16/2007,4,1107,0
25901,12/16/2007,5,1106,0
25902,12/16/2007,6,1129,0
25903,12/16/2007,7,1169,0
25904,12/16/2007,8,1253,0
25905,12/16/2007,9,1354,0
25906,12/16/2007,10,1377,0
25907,12/16/2007,11,1263,0
25908,12/16/2007,12,1131,0
25909,12/16/2007,13,1098,0
25910,12/16/2007,14,1078,0
25911,12/16/2007,15,1057,0
25912,12/16/2007,16,1079,0
25913,12/16/2007,17,1180,0
25914,12/16/2007,18,1403,0
25915,12/16/2007,19,1526,0
25916,12/16/2007,20,1580,0
25917,12/16/2007,21,1598,1
25918,12/16/2007,22,1551,0
25919,12/16/2007,23,1436,0
25920,12/16/2007,24,1323,0
25921,12/17/2007,1,1264,0
25922,12/17/2007,2,1252,0
25923,12/17/2007,3,1260,0
25924,12/17/2007,4,1290,0
25925,12/17/2007,5,1352,0
25926,12/17/2007,6,1504,0
25927,12/17/2007,7,1727,0
25928,12/17/2007,8,1753,1
25929,12/17/2007,9,1626,0
25930,12/17/2007,10,1479,0
25931,12/17/2007,11,1360,0
25932,12/17/2007,12,1269,0
25933,12/17/2007,13,1191,0
25934,12/17/2007,14,1135,0
25935,12/17/2007,15,1092,0
25936,12/17/2007,16,1097,0
25937,12/17/2007,17,1195,0
25938,12/17/2007,18,1450,0
25939,12/17/2007,19,1642,0
25940,12/17/2007,20,1699,0
25941,12/17/2007,21,1725,0
25942,12/17/2007,22,1680,0
25943,12/17/2007,23,1572,0
25944,12/17/2007,24,1466,0
25945,12/18/2007,1,1424,0
25946,12/18/2007,2,1436,0
25947,12/18/2007,3,1469,0
25948,12/18/2007,4,1523,0
25949,12/18/2007,5,1613,0
25950,12/18/2007,6,1786,0
25951,12/18/2007,7,2020,0
25952,12/18/2007,8,2028,1
25953,12/18/2007,9,1874,0
25954,12/18/2007,10,1632,0
25955,12/18/2007,11,1418,0
25956,12/18/2007,12,1269,0
25957,12/18/2007,13,1149,0
25958,12/18/2007,14,1092,0
25959,12/18/2007,15,1073,0
25960,12/18/2007,16,1105,0
25961,12/18/2007,17,1202,0
25962,12/18/2007,18,1418,0
25963,12/18/2007,19,1564,0
25964,12/18/2007,20,1597,0
25965,12/18/2007,21,1615,0
25966,12/18/2007,22,1561,0
25967,12/18/2007,23,1443,0
25968,12/18/2007,24,1311,0
25969,12/19/2007,1,1226,0
25970,12/19/2007,2,1205,0
25971,12/19/2007,3,1195,0
25972,12/19/2007,4,1196,0
25973,12/19/2007,5,1230,0
25974,12/19/2007,6,1346,0
25975,12/19/2007,7,1528,1
25976,12/19/2007,8,1518,0
25977,12/19/2007,9,1437,0
25978,12/19/2007,10,1354,0
25979,12/19/2007,11,1242,0
25980,12/19/2007,12,1167,0
25981,12/19/2007,13,1111,0
25982,12/19/2007,14,1059,0
25983,12/19/2007,15,986,0
25984,12/19/2007,16,977,0
25985,12/19/2007,17,1042,0
25986,12/19/2007,18,1252,0
25987,12/19/2007,19,1403,0
25988,12/19/2007,20,1435,0
25989,12/19/2007,21,1464,0
25990,12/19/2007,22,1441,0
25991,12/19/2007,23,1353,0
25992,12/19/2007,24,1250,0
25993,12/20/2007,1,1206,0
25994,12/20/2007,2,1212,0
25995,12/20/2007,3,1238,0
25996,12/20/2007,4,1270,0
25997,12/20/2007,5,1316,0
25998,12/20/2007,6,1454,0
25999,12/20/2007,7,1672,0
26000,12/20/2007,8,1691,1
26001,12/20/2007,9,1567,0
26002,12/20/2007,10,1398,0
26003,12/20/2007,11,1228,0
26004,12/20/2007,12,1109,0
26005,12/20/2007,13,1035,0
26006,12/20/2007,14,999,0
26007,12/20/2007,15,976,0
26008,12/20/2007,16,998,0
26009,12/20/2007,17,1081,0
26010,12/20/2007,18,1255,0
26011,12/20/2007,19,1330,0
26012,12/20/2007,20,1331,0
26013,12/20/2007,21,1317,0
26014,12/20/2007,22,1259,0
26015,12/20/2007,23,1151,0
26016,12/20/2007,24,1018,0
26017,12/21/2007,1,929,0
26018,12/21/2007,2,897,0
26019,12/21/2007,3,892,0
26020,12/21/2007,4,914,0
26021,12/21/2007,5,966,0
26022,12/21/2007,6,1078,0
26023,12/21/2007,7,1241,0
26024,12/21/2007,8,1320,0
26025,12/21/2007,9,1316,0
26026,12/21/2007,10,1327,0
26027,12/21/2007,11,1328,0
26028,12/21/2007,12,1306,0
26029,12/21/2007,13,1269,0
26030,12/21/2007,14,1235,0
26031,12/21/2007,15,1221,0
26032,12/21/2007,16,1219,0
26033,12/21/2007,17,1261,0
26034,12/21/2007,18,1397,0
26035,12/21/2007,19,1471,1
26036,12/21/2007,20,1464,0
26037,12/21/2007,21,1452,0
26038,12/21/2007,22,1402,0
26039,12/21/2007,23,1313,0
26040,12/21/2007,24,1195,0
26041,12/22/2007,1,1098,0
26042,12/22/2007,2,1040,0
26043,12/22/2007,3,1010,0
26044,12/22/2007,4,1002,0
26045,12/22/2007,5,1012,0
26046,12/22/2007,6,1046,0
26047,12/22/2007,7,1102,0
26048,12/22/2007,8,1174,0
26049,12/22/2007,9,1258,0
26050,12/22/2007,10,1306,1
26051,12/22/2007,11,1282,0
26052,12/22/2007,12,1226,0
26053,12/22/2007,13,1158,0
26054,12/22/2007,14,1103,0
26055,12/22/2007,15,1077,0
26056,12/22/2007,16,1080,0
26057,12/22/2007,17,1120,0
26058,12/22/2007,18,1246,0
26059,12/22/2007,19,1284,0
26060,12/22/2007,20,1267,0
26061,12/22/2007,21,1255,0
26062,12/22/2007,22,1216,0
26063,12/22/2007,23,1140,0
26064,12/22/2007,24,1034,0
26065,12/23/2007,1,940,0
26066,12/23/2007,2,878,0
26067,12/23/2007,3,852,0
26068,12/23/2007,4,844,0
26069,12/23/2007,5,847,0
26070,12/23/2007,6,867,0
26071,12/23/2007,7,910,0
26072,12/23/2007,8,986,0
26073,12/23/2007,9,1093,0
26074,12/23/2007,10,1132,0
26075,12/23/2007,11,1078,0
26076,12/23/2007,12,1024,0
26077,12/23/2007,13,1020,0
26078,12/23/2007,14,987,0
26079,12/23/2007,15,922,0
26080,12/23/2007,16,885,0
26081,12/23/2007,17,901,0
26082,12/23/2007,18,1023,0
26083,12/23/2007,19,1111,0
26084,12/23/2007,20,1128,0
26085,12/23/2007,21,1154,0
26086,12/23/2007,22,1158,1
26087,12/23/2007,23,1128,0
26088,12/23/2007,24,1066,0
26089,12/24/2007,1,1023,0
26090,12/24/2007,2,1021,0
26091,12/24/2007,3,1045,0
26092,12/24/2007,4,1082,0
26093,12/24/2007,5,1135,0
26094,12/24/2007,6,1215,0
26095,12/24/2007,7,1321,0
26096,12/24/2007,8,1422,0
26097,12/24/2007,9,1472,1
26098,12/24/2007,10,1386,0
26099,12/24/2007,11,1263,0
26100,12/24/2007,12,1152,0
26101,12/24/2007,13,1055,0
26102,12/24/2007,14,989,0
26103,12/24/2007,15,958,0
26104,12/24/2007,16,950,0
26105,12/24/2007,17,985,0
26106,12/24/2007,18,1118,0
26107,12/24/2007,19,1189,0
26108,12/24/2007,20,1197,0
26109,12/24/2007,21,1221,0
26110,12/24/2007,22,1233,0
26111,12/24/2007,23,1216,0
26112,12/24/2007,24,1154,0
26113,12/25/2007,1,1088,0
26114,12/25/2007,2,1053,0
26115,12/25/2007,3,1049,0
26116,12/25/2007,4,1054,0
26117,12/25/2007,5,1081,0
26118,12/25/2007,6,1140,0
26119,12/25/2007,7,1223,0
26120,12/25/2007,8,1325,0
26121,12/25/2007,9,1397,1
26122,12/25/2007,10,1356,0
26123,12/25/2007,11,1262,0
26124,12/25/2007,12,1177,0
26125,12/25/2007,13,1103,0
26126,12/25/2007,14,1027,0
26127,12/25/2007,15,976,0
26128,12/25/2007,16,966,0
26129,12/25/2007,17,1001,0
26130,12/25/2007,18,1120,0
26131,12/25/2007,19,1208,0
26132,12/25/2007,20,1228,0
26133,12/25/2007,21,1238,0
26134,12/25/2007,22,1210,0
26135,12/25/2007,23,1134,0
26136,12/25/2007,24,1033,0
26137,12/26/2007,1,965,0
26138,12/26/2007,2,935,0
26139,12/26/2007,3,921,0
26140,12/26/2007,4,937,0
26141,12/26/2007,5,988,0
26142,12/26/2007,6,1070,0
26143,12/26/2007,7,1184,0
26144,12/26/2007,8,1263,0
26145,12/26/2007,9,1302,0
26146,12/26/2007,10,1334,0
26147,12/26/2007,11,1313,0
26148,12/26/2007,12,1276,0
26149,12/26/2007,13,1253,0
26150,12/26/2007,14,1209,0
26151,12/26/2007,15,1171,0
26152,12/26/2007,16,1121,0
26153,12/26/2007,17,1138,0
26154,12/26/2007,18,1301,0
26155,12/26/2007,19,1426,0
26156,12/26/2007,20,1444,0
26157,12/26/2007,21,1459,1
26158,12/26/2007,22,1429,0
26159,12/26/2007,23,1348,0
26160,12/26/2007,24,1239,0
26161,12/27/2007,1,1152,0
26162,12/27/2007,2,1094,0
26163,12/27/2007,3,1056,0
26164,12/27/2007,4,1037,0
26165,12/27/2007,5,1045,0
26166,12/27/2007,6,1102,0
26167,12/27/2007,7,1198,0
26168,12/27/2007,8,1254,0
26169,12/27/2007,9,1260,0
26170,12/27/2007,10,1239,0
26171,12/27/2007,11,1171,0
26172,12/27/2007,12,1091,0
26173,12/27/2007,13,1014,0
26174,12/27/2007,14,949,0
26175,12/27/2007,15,901,0
26176,12/27/2007,16,883,0
26177,12/27/2007,17,918,0
26178,12/27/2007,18,1089,0
26179,12/27/2007,19,1235,0
26180,12/27/2007,20,1261,0
26181,12/27/2007,21,1267,1
26182,12/27/2007,22,1231,0
26183,12/27/2007,23,1159,0
26184,12/27/2007,24,1058,0
26185,12/28/2007,1,981,0
26186,12/28/2007,2,931,0
26187,12/28/2007,3,904,0
26188,12/28/2007,4,891,0
26189,12/28/2007,5,906,0
26190,12/28/2007,6,965,0
26191,12/28/2007,7,1060,0
26192,12/28/2007,8,1108,0
26193,12/28/2007,9,1116,0
26194,12/28/2007,10,1131,0
26195,12/28/2007,11,1126,0
26196,12/28/2007,12,1100,0
26197,12/28/2007,13,1068,0
26198,12/28/2007,14,1055,0
26199,12/28/2007,15,1061,0
26200,12/28/2007,16,1083,0
26201,12/28/2007,17,1114,0
26202,12/28/2007,18,1209,0
26203,12/28/2007,19,1237,1
26204,12/28/2007,20,1204,0
26205,12/28/2007,21,1162,0
26206,12/28/2007,22,1104,0
26207,12/28/2007,23,1029,0
26208,12/28/2007,24,933,0
26209,12/29/2007,1,856,0
26210,12/29/2007,2,806,0
26211,12/29/2007,3,784,0
26212,12/29/2007,4,776,0
26213,12/29/2007,5,780,0
26214,12/29/2007,6,808,0
26215,12/29/2007,7,852,0
26216,12/29/2007,8,907,0
26217,12/29/2007,9,976,0
26218,12/29/2007,10,1050,0
26219,12/29/2007,11,1087,1
26220,12/29/2007,12,1073,0
26221,12/29/2007,13,1028,0
26222,12/29/2007,14,971,0
26223,12/29/2007,15,924,0
26224,12/29/2007,16,899,0
26225,12/29/2007,17,922,0
26226,12/29/2007,18,1024,0
26227,12/29/2007,19,1082,0
26228,12/29/2007,20,1068,0
26229,12/29/2007,21,1047,0
26230,12/29/2007,22,1010,0
26231,12/29/2007,23,952,0
26232,12/29/2007,24,864,0
26233,12/30/2007,1,786,0
26234,12/30/2007,2,742,0
26235,12/30/2007,3,721,0
26236,12/30/2007,4,715,0
26237,12/30/2007,5,724,0
26238,12/30/2007,6,747,0
26239,12/30/2007,7,791,0
26240,12/30/2007,8,860,0
26241,12/30/2007,9,966,0
26242,12/30/2007,10,1036,0
26243,12/30/2007,11,1041,0
26244,12/30/2007,12,1053,0
26245,12/30/2007,13,1092,0
26246,12/30/2007,14,1080,0
26247,12/30/2007,15,1063,0
26248,12/30/2007,16,1052,0
26249,12/30/2007,17,1086,0
26250,12/30/2007,18,1184,0
26251,12/30/2007,19,1206,1
26252,12/30/2007,20,1177,0
26253,12/30/2007,21,1138,0
26254,12/30/2007,22,1082,0
26255,12/30/2007,23,998,0
26256,12/30/2007,24,911,0
26257,12/31/2007,1,848,0
26258,12/31/2007,2,828,0
26259,12/31/2007,3,843,0
26260,12/31/2007,4,876,0
26261,12/31/2007,5,947,0
26262,12/31/2007,6,1060,0
26263,12/31/2007,7,1211,0
26264,12/31/2007,8,1307,0
26265,12/31/2007,9,1327,1
26266,12/31/2007,10,1242,0
26267,12/31/2007,11,1133,0
26268,12/31/2007,12,1055,0
26269,12/31/2007,13,985,0
26270,12/31/2007,14,935,0
26271,12/31/2007,15,898,0
26272,12/31/2007,16,893,0
26273,12/31/2007,17,941,0
26274,12/31/2007,18,1129,0
26275,12/31/2007,19,1278,0
26276,12/31/2007,20,1269,0
26277,12/31/2007,21,1255,0
26278,12/31/2007,22,1237,0
26279,12/31/2007,23,1212,0
26280,12/31/2007,24,1174,0
26281,1/1/2008,1,1140,0
26282,1/1/2008,2,1116,0
26283,1/1/2008,3,1094,0
26284,1/1/2008,4,1095,0
26285,1/1/2008,5,1111,0
26286,1/1/2008,6,1151,0
26287,1/1/2008,7,1197,0
26288,1/1/2008,8,1234,0
26289,1/1/2008,9,1258,0
26290,1/1/2008,10,1225,0
26291,1/1/2008,11,1205,0
26292,1/1/2008,12,1186,0
26293,1/1/2008,13,1141,0
26294,1/1/2008,14,1094,0
26295,1/1/2008,15,1065,0
26296,1/1/2008,16,1076,0
26297,1/1/2008,17,1158,0
26298,1/1/2008,18,1360,0
26299,1/1/2008,19,1499,0
26300,1/1/2008,20,1539,1
26301,1/1/2008,21,1526,0
26302,1/1/2008,22,1487,0
26303,1/1/2008,23,1419,0
26304,1/1/2008,24,1339,0
26305,1/2/2008,1,1302,0
26306,1/2/2008,2,1300,0
26307,1/2/2008,3,1340,0
26308,1/2/2008,4,1405,0
26309,1/2/2008,5,1521,0
26310,1/2/2008,6,1709,0
26311,1/2/2008,7,1931,0
26312,1/2/2008,8,1959,0
26313,1/2/2008,9,1866,0
26314,1/2/2008,10,1791,0
26315,1/2/2008,11,1710,0
26316,1/2/2008,12,1615,0
26317,1/2/2008,13,1527,0
26318,1/2/2008,14,1471,0
26319,1/2/2008,15,1433,0
26320,1/2/2008,16,1448,0
26321,1/2/2008,17,1567,0
26322,1/2/2008,18,1822,0
26323,1/2/2008,19,1981,0
26324,1/2/2008,20,1983,1
26325,1/2/2008,21,1961,0
26326,1/2/2008,22,1892,0
26327,1/2/2008,23,1784,0
26328,1/2/2008,24,1689,0
26329,1/3/2008,1,1641,0
26330,1/3/2008,2,1642,0
26331,1/3/2008,3,1663,0
26332,1/3/2008,4,1687,0
26333,1/3/2008,5,1748,0
26334,1/3/2008,6,1898,0
26335,1/3/2008,7,2115,1
26336,1/3/2008,8,2113,0
26337,1/3/2008,9,1966,0
26338,1/3/2008,10,1784,0
26339,1/3/2008,11,1657,0
26340,1/3/2008,12,1525,0
26341,1/3/2008,13,1408,0
26342,1/3/2008,14,1323,0
26343,1/3/2008,15,1257,0
26344,1/3/2008,16,1249,0
26345,1/3/2008,17,1333,0
26346,1/3/2008,18,1579,0
26347,1/3/2008,19,1770,0
26348,1/3/2008,20,1827,0
26349,1/3/2008,21,1850,0
26350,1/3/2008,22,1818,0
26351,1/3/2008,23,1752,0
26352,1/3/2008,24,1712,0
26353,1/4/2008,1,1687,0
26354,1/4/2008,2,1700,0
26355,1/4/2008,3,1726,0
26356,1/4/2008,4,1772,0
26357,1/4/2008,5,1844,0
26358,1/4/2008,6,1994,0
26359,1/4/2008,7,2194,1
26360,1/4/2008,8,2172,0
26361,1/4/2008,9,2049,0
26362,1/4/2008,10,1836,0
26363,1/4/2008,11,1620,0
26364,1/4/2008,12,1459,0
26365,1/4/2008,13,1331,0
26366,1/4/2008,14,1233,0
26367,1/4/2008,15,1163,0
26368,1/4/2008,16,1152,0
26369,1/4/2008,17,1225,0
26370,1/4/2008,18,1419,0
26371,1/4/2008,19,1575,0
26372,1/4/2008,20,1594,0
26373,1/4/2008,21,1603,0
26374,1/4/2008,22,1583,0
26375,1/4/2008,23,1524,0
26376,1/4/2008,24,1444,0
26377,1/5/2008,1,1391,0
26378,1/5/2008,2,1374,0
26379,1/5/2008,3,1369,0
26380,1/5/2008,4,1393,0
26381,1/5/2008,5,1434,0
26382,1/5/2008,6,1495,0
26383,1/5/2008,7,1577,0
26384,1/5/2008,8,1646,0
26385,1/5/2008,9,1690,1
26386,1/5/2008,10,1642,0
26387,1/5/2008,11,1507,0
26388,1/5/2008,12,1378,0
26389,1/5/2008,13,1250,0
26390,1/5/2008,14,1148,0
26391,1/5/2008,15,1082,0
26392,1/5/2008,16,1083,0
26393,1/5/2008,17,1133,0
26394,1/5/2008,18,1261,0
26395,1/5/2008,19,1339,0
26396,1/5/2008,20,1316,0
26397,1/5/2008,21,1308,0
26398,1/5/2008,22,1259,0
26399,1/5/2008,23,1192,0
26400,1/5/2008,24,1108,0
26401,1/6/2008,1,1032,0
26402,1/6/2008,2,992,0
26403,1/6/2008,3,974,0
26404,1/6/2008,4,976,0
26405,1/6/2008,5,988,0
26406,1/6/2008,6,1015,0
26407,1/6/2008,7,1062,0
26408,1/6/2008,8,1143,0
26409,1/6/2008,9,1238,1
26410,1/6/2008,10,1192,0
26411,1/6/2008,11,1067,0
26412,1/6/2008,12,973,0
26413,1/6/2008,13,934,0
26414,1/6/2008,14,897,0
26415,1/6/2008,15,858,0
26416,1/6/2008,16,840,0
26417,1/6/2008,17,865,0
26418,1/6/2008,18,986,0
26419,1/6/2008,19,1116,0
26420,1/6/2008,20,1131,0
26421,1/6/2008,21,1121,0
26422,1/6/2008,22,1055,0
26423,1/6/2008,23,963,0
26424,1/6/2008,24,870,0
26425,1/7/2008,1,822,0
26426,1/7/2008,2,813,0
26427,1/7/2008,3,826,0
26428,1/7/2008,4,859,0
26429,1/7/2008,5,930,0
26430,1/7/2008,6,1091,0
26431,1/7/2008,7,1325,0
26432,1/7/2008,8,1364,1
26433,1/7/2008,9,1256,0
26434,1/7/2008,10,1129,0
26435,1/7/2008,11,1021,0
26436,1/7/2008,12,953,0
26437,1/7/2008,13,906,0
26438,1/7/2008,14,873,0
26439,1/7/2008,15,855,0
26440,1/7/2008,16,851,0
26441,1/7/2008,17,878,0
26442,1/7/2008,18,1005,0
26443,1/7/2008,19,1155,0
26444,1/7/2008,20,1161,0
26445,1/7/2008,21,1134,0
26446,1/7/2008,22,1054,0
26447,1/7/2008,23,942,0
26448,1/7/2008,24,826,0
26449,1/8/2008,1,757,0
26450,1/8/2008,2,733,0
26451,1/8/2008,3,726,0
26452,1/8/2008,4,747,0
26453,1/8/2008,5,803,0
26454,1/8/2008,6,955,0
26455,1/8/2008,7,1164,0
26456,1/8/2008,8,1184,1
26457,1/8/2008,9,1085,0
26458,1/8/2008,10,1038,0
26459,1/8/2008,11,1004,0
26460,1/8/2008,12,965,0
26461,1/8/2008,13,922,0
26462,1/8/2008,14,901,0
26463,1/8/2008,15,877,0
26464,1/8/2008,16,864,0
26465,1/8/2008,17,900,0
26466,1/8/2008,18,1020,0
26467,1/8/2008,19,1167,0
26468,1/8/2008,20,1173,0
26469,1/8/2008,21,1144,0
26470,1/8/2008,22,1058,0
26471,1/8/2008,23,937,0
26472,1/8/2008,24,804,0
26473,1/9/2008,1,721,0
26474,1/9/2008,2,676,0
26475,1/9/2008,3,649,0
26476,1/9/2008,4,642,0
26477,1/9/2008,5,669,0
26478,1/9/2008,6,785,0
26479,1/9/2008,7,977,0
26480,1/9/2008,8,1011,0
26481,1/9/2008,9,929,0
26482,1/9/2008,10,903,0
26483,1/9/2008,11,894,0
26484,1/9/2008,12,872,0
26485,1/9/2008,13,853,0
26486,1/9/2008,14,843,0
26487,1/9/2008,15,833,0
26488,1/9/2008,16,834,0
26489,1/9/2008,17,861,0
26490,1/9/2008,18,966,0
26491,1/9/2008,19,1098,1
26492,1/9/2008,20,1094,0
26493,1/9/2008,21,1082,0
26494,1/9/2008,22,1029,0
26495,1/9/2008,23,918,0
26496,1/9/2008,24,806,0
26497,1/10/2008,1,742,0
26498,1/10/2008,2,729,0
26499,1/10/2008,3,742,0
26500,1/10/2008,4,770,0
26501,1/10/2008,5,827,0
26502,1/10/2008,6,962,0
26503,1/10/2008,7,1176,0
26504,1/10/2008,8,1215,0
26505,1/10/2008,9,1134,0
26506,1/10/2008,10,1111,0
26507,1/10/2008,11,1113,0
26508,1/10/2008,12,1117,0
26509,1/10/2008,13,1115,0
26510,1/10/2008,14,1118,0
26511,1/10/2008,15,1115,0
26512,1/10/2008,16,1135,0
26513,1/10/2008,17,1196,0
26514,1/10/2008,18,1315,0
26515,1/10/2008,19,1395,1
26516,1/10/2008,20,1385,0
26517,1/10/2008,21,1349,0
26518,1/10/2008,22,1253,0
26519,1/10/2008,23,1129,0
26520,1/10/2008,24,1002,0
26521,1/11/2008,1,923,0
26522,1/11/2008,2,887,0
26523,1/11/2008,3,867,0
26524,1/11/2008,4,861,0
26525,1/11/2008,5,886,0
26526,1/11/2008,6,994,0
26527,1/11/2008,7,1168,1
26528,1/11/2008,8,1166,0
26529,1/11/2008,9,1066,0
26530,1/11/2008,10,1027,0
26531,1/11/2008,11,973,0
26532,1/11/2008,12,923,0
26533,1/11/2008,13,874,0
26534,1/11/2008,14,853,0
26535,1/11/2008,15,832,0
26536,1/11/2008,16,824,0
26537,1/11/2008,17,842,0
26538,1/11/2008,18,936,0
26539,1/11/2008,19,1043,0
26540,1/11/2008,20,1040,0
26541,1/11/2008,21,1034,0
26542,1/11/2008,22,1016,0
26543,1/11/2008,23,981,0
26544,1/11/2008,24,916,0
26545,1/12/2008,1,871,0
26546,1/12/2008,2,867,0
26547,1/12/2008,3,887,0
26548,1/12/2008,4,917,0
26549,1/12/2008,5,965,0
26550,1/12/2008,6,1037,0
26551,1/12/2008,7,1131,0
26552,1/12/2008,8,1232,0
26553,1/12/2008,9,1305,1
26554,1/12/2008,10,1281,0
26555,1/12/2008,11,1191,0
26556,1/12/2008,12,1101,0
26557,1/12/2008,13,1024,0
26558,1/12/2008,14,962,0
26559,1/12/2008,15,923,0
26560,1/12/2008,16,912,0
26561,1/12/2008,17,950,0
26562,1/12/2008,18,1068,0
26563,1/12/2008,19,1185,0
26564,1/12/2008,20,1181,0
26565,1/12/2008,21,1173,0
26566,1/12/2008,22,1136,0
26567,1/12/2008,23,1079,0
26568,1/12/2008,24,1024,0
26569,1/13/2008,1,972,0
26570,1/13/2008,2,954,0
26571,1/13/2008,3,946,0
26572,1/13/2008,4,944,0
26573,1/13/2008,5,951,0
26574,1/13/2008,6,971,0
26575,1/13/2008,7,1021,0
26576,1/13/2008,8,1111,0
26577,1/13/2008,9,1228,0
26578,1/13/2008,10,1254,0
26579,1/13/2008,11,1171,0
26580,1/13/2008,12,1131,0
26581,1/13/2008,13,1144,0
26582,1/13/2008,14,1120,0
26583,1/13/2008,15,1071,0
26584,1/13/2008,16,1028,0
26585,1/13/2008,17,1062,0
26586,1/13/2008,18,1188,0
26587,1/13/2008,19,1322,0
26588,1/13/2008,20,1329,1
26589,1/13/2008,21,1325,0
26590,1/13/2008,22,1269,0
26591,1/13/2008,23,1194,0
26592,1/13/2008,24,1133,0
26593,1/14/2008,1,1121,0
26594,1/14/2008,2,1140,0
26595,1/14/2008,3,1173,0
26596,1/14/2008,4,1210,0
26597,1/14/2008,5,1282,0
26598,1/14/2008,6,1427,0
26599,1/14/2008,7,1623,1
26600,1/14/2008,8,1623,1
26601,1/14/2008,9,1509,0
26602,1/14/2008,10,1370,0
26603,1/14/2008,11,1253,0
26604,1/14/2008,12,1161,0
26605,1/14/2008,13,1091,0
26606,1/14/2008,14,1046,0
26607,1/14/2008,15,1021,0
26608,1/14/2008,16,1044,0
26609,1/14/2008,17,1107,0
26610,1/14/2008,18,1307,0
26611,1/14/2008,19,1509,0
26612,1/14/2008,20,1550,0
26613,1/14/2008,21,1551,0
26614,1/14/2008,22,1502,0
26615,1/14/2008,23,1410,0
26616,1/14/2008,24,1325,0
26617,1/15/2008,1,1298,0
26618,1/15/2008,2,1312,0
26619,1/15/2008,3,1343,0
26620,1/15/2008,4,1394,0
26621,1/15/2008,5,1482,0
26622,1/15/2008,6,1665,0
26623,1/15/2008,7,1903,0
26624,1/15/2008,8,1924,1
26625,1/15/2008,9,1775,0
26626,1/15/2008,10,1573,0
26627,1/15/2008,11,1408,0
26628,1/15/2008,12,1312,0
26629,1/15/2008,13,1221,0
26630,1/15/2008,14,1162,0
26631,1/15/2008,15,1121,0
26632,1/15/2008,16,1121,0
26633,1/15/2008,17,1200,0
26634,1/15/2008,18,1402,0
26635,1/15/2008,19,1610,0
26636,1/15/2008,20,1680,0
26637,1/15/2008,21,1672,0
26638,1/15/2008,22,1615,0
26639,1/15/2008,23,1531,0
26640,1/15/2008,24,1439,0
26641,1/16/2008,1,1400,0
26642,1/16/2008,2,1407,0
26643,1/16/2008,3,1429,0
26644,1/16/2008,4,1473,0
26645,1/16/2008,5,1550,0
26646,1/16/2008,6,1720,0
26647,1/16/2008,7,1963,0
26648,1/16/2008,8,1989,1
26649,1/16/2008,9,1851,0
26650,1/16/2008,10,1642,0
26651,1/16/2008,11,1449,0
26652,1/16/2008,12,1310,0
26653,1/16/2008,13,1198,0
26654,1/16/2008,14,1145,0
26655,1/16/2008,15,1130,0
26656,1/16/2008,16,1170,0
26657,1/16/2008,17,1259,0
26658,1/16/2008,18,1409,0
26659,1/16/2008,19,1528,0
26660,1/16/2008,20,1532,0
26661,1/16/2008,21,1499,0
26662,1/16/2008,22,1423,0
26663,1/16/2008,23,1323,0
26664,1/16/2008,24,1211,0
26665,1/17/2008,1,1139,0
26666,1/17/2008,2,1124,0
26667,1/17/2008,3,1140,0
26668,1/17/2008,4,1189,0
26669,1/17/2008,5,1269,0
26670,1/17/2008,6,1389,0
26671,1/17/2008,7,1506,0
26672,1/17/2008,8,1587,0
26673,1/17/2008,9,1639,0
26674,1/17/2008,10,1668,0
26675,1/17/2008,11,1693,0
26676,1/17/2008,12,1694,0
26677,1/17/2008,13,1675,0
26678,1/17/2008,14,1639,0
26679,1/17/2008,15,1607,0
26680,1/17/2008,16,1576,0
26681,1/17/2008,17,1602,0
26682,1/17/2008,18,1688,0
26683,1/17/2008,19,1759,1
26684,1/17/2008,20,1716,0
26685,1/17/2008,21,1652,0
26686,1/17/2008,22,1556,0
26687,1/17/2008,23,1434,0
26688,1/17/2008,24,1324,0
26689,1/18/2008,1,1260,0
26690,1/18/2008,2,1235,0
26691,1/18/2008,3,1226,0
26692,1/18/2008,4,1233,0
26693,1/18/2008,5,1267,0
26694,1/18/2008,6,1371,0
26695,1/18/2008,7,1519,0
26696,1/18/2008,8,1591,1
26697,1/18/2008,9,1588,0
26698,1/18/2008,10,1538,0
26699,1/18/2008,11,1477,0
26700,1/18/2008,12,1416,0
26701,1/18/2008,13,1340,0
26702,1/18/2008,14,1279,0
26703,1/18/2008,15,1230,0
26704,1/18/2008,16,1204,0
26705,1/18/2008,17,1222,0
26706,1/18/2008,18,1326,0
26707,1/18/2008,19,1415,0
26708,1/18/2008,20,1401,0
26709,1/18/2008,21,1372,0
26710,1/18/2008,22,1325,0
26711,1/18/2008,23,1252,0
26712,1/18/2008,24,1154,0
26713,1/19/2008,1,1083,0
26714,1/19/2008,2,1050,0
26715,1/19/2008,3,1035,0
26716,1/19/2008,4,1036,0
26717,1/19/2008,5,1050,0
26718,1/19/2008,6,1089,0
26719,1/19/2008,7,1146,0
26720,1/19/2008,8,1220,0
