"","Trend","Date","Hour","temp7","Z1","Peak","year","Month","week","HM"
"39700",39700,2009-07-13,5,60.6614333138128,NA,NA,2009,7,2,35
"39701",39701,2009-07-13,6,61.1119418818704,NA,NA,2009,7,2,42
"39702",39702,2009-07-13,7,61.5624504499281,NA,NA,2009,7,2,49
"39703",39703,2009-07-13,8,62.0129590179857,NA,NA,2009,7,2,56
"39704",39704,2009-07-13,9,62.4634675860433,NA,NA,2009,7,2,63
"39705",39705,2009-07-13,10,62.913976154101,NA,NA,2009,7,2,70
"39706",39706,2009-07-13,11,63.3644847221586,NA,NA,2009,7,2,77
"39707",39707,2009-07-13,12,63.8149932902162,NA,NA,2009,7,2,84
"39708",39708,2009-07-13,13,64.2655018582738,NA,NA,2009,7,2,91
"39709",39709,2009-07-13,14,64.7160104263315,NA,NA,2009,7,2,98
"39710",39710,2009-07-13,15,65.1665189943891,NA,NA,2009,7,2,105
"39711",39711,2009-07-13,16,65.6170275624467,NA,NA,2009,7,2,112
"39712",39712,2009-07-13,17,66.0675361305044,NA,NA,2009,7,2,119
"39713",39713,2009-07-13,18,66.518044698562,NA,NA,2009,7,2,126
"39714",39714,2009-07-13,19,66.9685532666196,NA,NA,2009,7,2,133
"39715",39715,2009-07-13,20,67.4190618346773,NA,NA,2009,7,2,140
"39716",39716,2009-07-13,21,67.8695704027349,NA,NA,2009,7,2,147
"39717",39717,2009-07-13,22,68.3200789707925,NA,NA,2009,7,2,154
"39718",39718,2009-07-13,23,68.7705875388501,NA,NA,2009,7,2,161
"39719",39719,2009-07-13,24,69.2210961069078,NA,NA,2009,7,2,168
"39720",39720,2009-07-14,1,58.8617532579225,NA,NA,2009,7,3,7
"39721",39721,2009-07-14,2,59.3122618259801,NA,NA,2009,7,3,14
"39722",39722,2009-07-14,3,59.7627703940377,NA,NA,2009,7,3,21
"39723",39723,2009-07-14,4,60.2132789620954,NA,NA,2009,7,3,28
"39724",39724,2009-07-14,5,60.663787530153,NA,NA,2009,7,3,35
"39725",39725,2009-07-14,6,61.1142960982106,NA,NA,2009,7,3,42
"39726",39726,2009-07-14,7,61.5648046662682,NA,NA,2009,7,3,49
"39727",39727,2009-07-14,8,62.0153132343259,NA,NA,2009,7,3,56
"39728",39728,2009-07-14,9,62.4658218023835,NA,NA,2009,7,3,63
"39729",39729,2009-07-14,10,62.9163303704411,NA,NA,2009,7,3,70
"39730",39730,2009-07-14,11,63.3668389384988,NA,NA,2009,7,3,77
"39731",39731,2009-07-14,12,63.8173475065564,NA,NA,2009,7,3,84
"39732",39732,2009-07-14,13,64.267856074614,NA,NA,2009,7,3,91
"39733",39733,2009-07-14,14,64.7183646426717,NA,NA,2009,7,3,98
"39734",39734,2009-07-14,15,65.1688732107293,NA,NA,2009,7,3,105
"39735",39735,2009-07-14,16,65.6193817787869,NA,NA,2009,7,3,112
"39736",39736,2009-07-14,17,66.0698903468445,NA,NA,2009,7,3,119
"39737",39737,2009-07-14,18,66.5203989149022,NA,NA,2009,7,3,126
"39738",39738,2009-07-14,19,66.9709074829598,NA,NA,2009,7,3,133
"39739",39739,2009-07-14,20,67.4214160510174,NA,NA,2009,7,3,140
"39740",39740,2009-07-14,21,67.8719246190751,NA,NA,2009,7,3,147
"39741",39741,2009-07-14,22,68.3224331871327,NA,NA,2009,7,3,154
"39742",39742,2009-07-14,23,68.7729417551903,NA,NA,2009,7,3,161
"39743",39743,2009-07-14,24,69.2234503232479,NA,NA,2009,7,3,168
"39744",39744,2009-07-15,1,58.8641074742627,NA,NA,2009,7,4,7
"39745",39745,2009-07-15,2,59.3146160423203,NA,NA,2009,7,4,14
"39746",39746,2009-07-15,3,59.7651246103779,NA,NA,2009,7,4,21
"39747",39747,2009-07-15,4,60.2156331784356,NA,NA,2009,7,4,28
"39748",39748,2009-07-15,5,60.6661417464932,NA,NA,2009,7,4,35
"39749",39749,2009-07-15,6,61.1166503145508,NA,NA,2009,7,4,42
"39750",39750,2009-07-15,7,61.5671588826084,NA,NA,2009,7,4,49
"39751",39751,2009-07-15,8,62.0176674506661,NA,NA,2009,7,4,56
"39752",39752,2009-07-15,9,62.4681760187237,NA,NA,2009,7,4,63
"39753",39753,2009-07-15,10,62.9186845867813,NA,NA,2009,7,4,70
"39754",39754,2009-07-15,11,63.369193154839,NA,NA,2009,7,4,77
"39755",39755,2009-07-15,12,63.8197017228966,NA,NA,2009,7,4,84
"39756",39756,2009-07-15,13,64.2702102909542,NA,NA,2009,7,4,91
"39757",39757,2009-07-15,14,64.7207188590118,NA,NA,2009,7,4,98
"39758",39758,2009-07-15,15,65.1712274270695,NA,NA,2009,7,4,105
"39759",39759,2009-07-15,16,65.6217359951271,NA,NA,2009,7,4,112
"39760",39760,2009-07-15,17,66.0722445631847,NA,NA,2009,7,4,119
"39761",39761,2009-07-15,18,66.5227531312424,NA,NA,2009,7,4,126
"39762",39762,2009-07-15,19,66.9732616993,NA,NA,2009,7,4,133
"39763",39763,2009-07-15,20,67.4237702673576,NA,NA,2009,7,4,140
"39764",39764,2009-07-15,21,67.8742788354153,NA,NA,2009,7,4,147
"39765",39765,2009-07-15,22,68.3247874034729,NA,NA,2009,7,4,154
"39766",39766,2009-07-15,23,68.7752959715305,NA,NA,2009,7,4,161
"39767",39767,2009-07-15,24,69.2258045395881,NA,NA,2009,7,4,168
"39768",39768,2009-07-16,1,58.8664616906028,NA,NA,2009,7,5,7
"39769",39769,2009-07-16,2,59.3169702586605,NA,NA,2009,7,5,14
"39770",39770,2009-07-16,3,59.7674788267181,NA,NA,2009,7,5,21
"39771",39771,2009-07-16,4,60.2179873947757,NA,NA,2009,7,5,28
"39772",39772,2009-07-16,5,60.6684959628334,NA,NA,2009,7,5,35
"39773",39773,2009-07-16,6,61.119004530891,NA,NA,2009,7,5,42
"39774",39774,2009-07-16,7,61.5695130989486,NA,NA,2009,7,5,49
"39775",39775,2009-07-16,8,62.0200216670062,NA,NA,2009,7,5,56
"39776",39776,2009-07-16,9,62.4705302350639,NA,NA,2009,7,5,63
"39777",39777,2009-07-16,10,62.9210388031215,NA,NA,2009,7,5,70
"39778",39778,2009-07-16,11,63.3715473711791,NA,NA,2009,7,5,77
"39779",39779,2009-07-16,12,63.8220559392368,NA,NA,2009,7,5,84
"39780",39780,2009-07-16,13,64.2725645072944,NA,NA,2009,7,5,91
"39781",39781,2009-07-16,14,64.723073075352,NA,NA,2009,7,5,98
"39782",39782,2009-07-16,15,65.1735816434097,NA,NA,2009,7,5,105
"39783",39783,2009-07-16,16,65.6240902114673,NA,NA,2009,7,5,112
"39784",39784,2009-07-16,17,66.0745987795249,NA,NA,2009,7,5,119
"39785",39785,2009-07-16,18,66.5251073475825,NA,NA,2009,7,5,126
"39786",39786,2009-07-16,19,66.9756159156402,NA,NA,2009,7,5,133
"39787",39787,2009-07-16,20,67.4261244836978,NA,NA,2009,7,5,140
"39788",39788,2009-07-16,21,67.8766330517554,NA,NA,2009,7,5,147
"39789",39789,2009-07-16,22,68.3271416198131,NA,NA,2009,7,5,154
"39790",39790,2009-07-16,23,68.7776501878707,NA,NA,2009,7,5,161
"39791",39791,2009-07-16,24,69.2281587559283,NA,NA,2009,7,5,168
"39792",39792,2009-07-17,1,58.868815906943,NA,NA,2009,7,6,7
"39793",39793,2009-07-17,2,59.3193244750007,NA,NA,2009,7,6,14
"39794",39794,2009-07-17,3,59.7698330430583,NA,NA,2009,7,6,21
"39795",39795,2009-07-17,4,60.2203416111159,NA,NA,2009,7,6,28
"39796",39796,2009-07-17,5,60.6708501791736,NA,NA,2009,7,6,35
"39797",39797,2009-07-17,6,61.1213587472312,NA,NA,2009,7,6,42
"39798",39798,2009-07-17,7,61.5718673152888,NA,NA,2009,7,6,49
"39799",39799,2009-07-17,8,62.0223758833464,NA,NA,2009,7,6,56
"39800",39800,2009-07-17,9,62.4728844514041,NA,NA,2009,7,6,63
"39801",39801,2009-07-17,10,62.9233930194617,NA,NA,2009,7,6,70
"39802",39802,2009-07-17,11,63.3739015875193,NA,NA,2009,7,6,77
"39803",39803,2009-07-17,12,63.824410155577,NA,NA,2009,7,6,84
"39804",39804,2009-07-17,13,64.2749187236346,NA,NA,2009,7,6,91
"39805",39805,2009-07-17,14,64.7254272916922,NA,NA,2009,7,6,98
"39806",39806,2009-07-17,15,65.1759358597499,NA,NA,2009,7,6,105
"39807",39807,2009-07-17,16,65.6264444278075,NA,NA,2009,7,6,112
"39808",39808,2009-07-17,17,66.0769529958651,NA,NA,2009,7,6,119
"39809",39809,2009-07-17,18,66.5274615639227,NA,NA,2009,7,6,126
"39810",39810,2009-07-17,19,66.9779701319804,NA,NA,2009,7,6,133
"39811",39811,2009-07-17,20,67.428478700038,NA,NA,2009,7,6,140
"39812",39812,2009-07-17,21,67.8789872680956,NA,NA,2009,7,6,147
"39813",39813,2009-07-17,22,68.3294958361533,NA,NA,2009,7,6,154
"39814",39814,2009-07-17,23,68.7800044042109,NA,NA,2009,7,6,161
"39815",39815,2009-07-17,24,69.2305129722685,NA,NA,2009,7,6,168
"39816",39816,2009-07-18,1,58.8711701232832,NA,NA,2009,7,7,7
"39817",39817,2009-07-18,2,59.3216786913408,NA,NA,2009,7,7,14
"39818",39818,2009-07-18,3,59.7721872593985,NA,NA,2009,7,7,21
"39819",39819,2009-07-18,4,60.2226958274561,NA,NA,2009,7,7,28
"39820",39820,2009-07-18,5,60.6732043955137,NA,NA,2009,7,7,35
"39821",39821,2009-07-18,6,61.1237129635714,NA,NA,2009,7,7,42
"39822",39822,2009-07-18,7,61.574221531629,NA,NA,2009,7,7,49
"39823",39823,2009-07-18,8,62.0247300996866,NA,NA,2009,7,7,56
"39824",39824,2009-07-18,9,62.4752386677443,NA,NA,2009,7,7,63
"39825",39825,2009-07-18,10,62.9257472358019,NA,NA,2009,7,7,70
"39826",39826,2009-07-18,11,63.3762558038595,NA,NA,2009,7,7,77
"39827",39827,2009-07-18,12,63.8267643719172,NA,NA,2009,7,7,84
"39828",39828,2009-07-18,13,64.2772729399748,NA,NA,2009,7,7,91
"39829",39829,2009-07-18,14,64.7277815080324,NA,NA,2009,7,7,98
"39830",39830,2009-07-18,15,65.17829007609,NA,NA,2009,7,7,105
"39831",39831,2009-07-18,16,65.6287986441477,NA,NA,2009,7,7,112
"39832",39832,2009-07-18,17,66.0793072122053,NA,NA,2009,7,7,119
"39833",39833,2009-07-18,18,66.5298157802629,NA,NA,2009,7,7,126
"39834",39834,2009-07-18,19,66.9803243483206,NA,NA,2009,7,7,133
"39835",39835,2009-07-18,20,67.4308329163782,NA,NA,2009,7,7,140
"39836",39836,2009-07-18,21,67.8813414844358,NA,NA,2009,7,7,147
"39837",39837,2009-07-18,22,68.3318500524934,NA,NA,2009,7,7,154
"39838",39838,2009-07-18,23,68.7823586205511,NA,NA,2009,7,7,161
"39839",39839,2009-07-18,24,69.2328671886087,NA,NA,2009,7,7,168
"39840",39840,2009-07-19,1,58.8735243396234,NA,NA,2009,7,1,7
"39841",39841,2009-07-19,2,59.324032907681,NA,NA,2009,7,1,14
"39842",39842,2009-07-19,3,59.7745414757387,NA,NA,2009,7,1,21
"39843",39843,2009-07-19,4,60.2250500437963,NA,NA,2009,7,1,28
"39844",39844,2009-07-19,5,60.6755586118539,NA,NA,2009,7,1,35
"39845",39845,2009-07-19,6,61.1260671799116,NA,NA,2009,7,1,42
"39846",39846,2009-07-19,7,61.5765757479692,NA,NA,2009,7,1,49
"39847",39847,2009-07-19,8,62.0270843160268,NA,NA,2009,7,1,56
"39848",39848,2009-07-19,9,62.4775928840844,NA,NA,2009,7,1,63
"39849",39849,2009-07-19,10,62.9281014521421,NA,NA,2009,7,1,70
"39850",39850,2009-07-19,11,63.3786100201997,NA,NA,2009,7,1,77
"39851",39851,2009-07-19,12,63.8291185882573,NA,NA,2009,7,1,84
"39852",39852,2009-07-19,13,64.279627156315,NA,NA,2009,7,1,91
"39853",39853,2009-07-19,14,64.7301357243726,NA,NA,2009,7,1,98
"39854",39854,2009-07-19,15,65.1806442924302,NA,NA,2009,7,1,105
"39855",39855,2009-07-19,16,65.6311528604879,NA,NA,2009,7,1,112
"39856",39856,2009-07-19,17,66.0816614285455,NA,NA,2009,7,1,119
"39857",39857,2009-07-19,18,66.5321699966031,NA,NA,2009,7,1,126
"39858",39858,2009-07-19,19,66.9826785646607,NA,NA,2009,7,1,133
"39859",39859,2009-07-19,20,67.4331871327184,NA,NA,2009,7,1,140
"39860",39860,2009-07-19,21,67.883695700776,NA,NA,2009,7,1,147
"39861",39861,2009-07-19,22,68.3342042688336,NA,NA,2009,7,1,154
"39862",39862,2009-07-19,23,68.7847128368913,NA,NA,2009,7,1,161
"39863",39863,2009-07-19,24,69.2352214049489,NA,NA,2009,7,1,168
"39864",39864,2009-07-20,1,58.8758785559636,NA,NA,2009,7,2,7
"39865",39865,2009-07-20,2,59.3263871240212,NA,NA,2009,7,2,14
"39866",39866,2009-07-20,3,59.7768956920789,NA,NA,2009,7,2,21
"39867",39867,2009-07-20,4,60.2274042601365,NA,NA,2009,7,2,28
"39868",39868,2009-07-20,5,60.6779128281941,NA,NA,2009,7,2,35
"39869",39869,2009-07-20,6,61.1284213962518,NA,NA,2009,7,2,42
"39870",39870,2009-07-20,7,61.5789299643094,NA,NA,2009,7,2,49
"39871",39871,2009-07-20,8,62.029438532367,NA,NA,2009,7,2,56
"39872",39872,2009-07-20,9,62.4799471004246,NA,NA,2009,7,2,63
"39873",39873,2009-07-20,10,62.9304556684823,NA,NA,2009,7,2,70
"39874",39874,2009-07-20,11,63.3809642365399,NA,NA,2009,7,2,77
"39875",39875,2009-07-20,12,63.8314728045975,NA,NA,2009,7,2,84
"39876",39876,2009-07-20,13,64.2819813726552,NA,NA,2009,7,2,91
"39877",39877,2009-07-20,14,64.7324899407128,NA,NA,2009,7,2,98
"39878",39878,2009-07-20,15,65.1829985087704,NA,NA,2009,7,2,105
"39879",39879,2009-07-20,16,65.633507076828,NA,NA,2009,7,2,112
"39880",39880,2009-07-20,17,66.0840156448857,NA,NA,2009,7,2,119
"39881",39881,2009-07-20,18,66.5345242129433,NA,NA,2009,7,2,126
"39882",39882,2009-07-20,19,66.9850327810009,NA,NA,2009,7,2,133
"39883",39883,2009-07-20,20,67.4355413490586,NA,NA,2009,7,2,140
"39884",39884,2009-07-20,21,67.8860499171162,NA,NA,2009,7,2,147
"39885",39885,2009-07-20,22,68.3365584851738,NA,NA,2009,7,2,154
"39886",39886,2009-07-20,23,68.7870670532315,NA,NA,2009,7,2,161
"39887",39887,2009-07-20,24,69.2375756212891,NA,NA,2009,7,2,168
"39888",39888,2009-07-21,1,58.8782327723038,NA,NA,2009,7,3,7
"39889",39889,2009-07-21,2,59.3287413403614,NA,NA,2009,7,3,14
"39890",39890,2009-07-21,3,59.779249908419,NA,NA,2009,7,3,21
"39891",39891,2009-07-21,4,60.2297584764767,NA,NA,2009,7,3,28
"39892",39892,2009-07-21,5,60.6802670445343,NA,NA,2009,7,3,35
"39893",39893,2009-07-21,6,61.1307756125919,NA,NA,2009,7,3,42
"39894",39894,2009-07-21,7,61.5812841806496,NA,NA,2009,7,3,49
"39895",39895,2009-07-21,8,62.0317927487072,NA,NA,2009,7,3,56
"39896",39896,2009-07-21,9,62.4823013167648,NA,NA,2009,7,3,63
"39897",39897,2009-07-21,10,62.9328098848224,NA,NA,2009,7,3,70
"39898",39898,2009-07-21,11,63.3833184528801,NA,NA,2009,7,3,77
"39899",39899,2009-07-21,12,63.8338270209377,NA,NA,2009,7,3,84
"39900",39900,2009-07-21,13,64.2843355889953,NA,NA,2009,7,3,91
"39901",39901,2009-07-21,14,64.734844157053,NA,NA,2009,7,3,98
"39902",39902,2009-07-21,15,65.1853527251106,NA,NA,2009,7,3,105
"39903",39903,2009-07-21,16,65.6358612931682,NA,NA,2009,7,3,112
"39904",39904,2009-07-21,17,66.0863698612259,NA,NA,2009,7,3,119
"39905",39905,2009-07-21,18,66.5368784292835,NA,NA,2009,7,3,126
"39906",39906,2009-07-21,19,66.9873869973411,NA,NA,2009,7,3,133
"39907",39907,2009-07-21,20,67.4378955653987,NA,NA,2009,7,3,140
"39908",39908,2009-07-21,21,67.8884041334564,NA,NA,2009,7,3,147
"39909",39909,2009-07-21,22,68.338912701514,NA,NA,2009,7,3,154
"39910",39910,2009-07-21,23,68.7894212695716,NA,NA,2009,7,3,161
"39911",39911,2009-07-21,24,69.2399298376293,NA,NA,2009,7,3,168
"39912",39912,2009-07-22,1,58.880586988644,NA,NA,2009,7,4,7
"39913",39913,2009-07-22,2,59.3310955567016,NA,NA,2009,7,4,14
"39914",39914,2009-07-22,3,59.7816041247592,NA,NA,2009,7,4,21
"39915",39915,2009-07-22,4,60.2321126928169,NA,NA,2009,7,4,28
"39916",39916,2009-07-22,5,60.6826212608745,NA,NA,2009,7,4,35
"39917",39917,2009-07-22,6,61.1331298289321,NA,NA,2009,7,4,42
"39918",39918,2009-07-22,7,61.5836383969898,NA,NA,2009,7,4,49
"39919",39919,2009-07-22,8,62.0341469650474,NA,NA,2009,7,4,56
"39920",39920,2009-07-22,9,62.484655533105,NA,NA,2009,7,4,63
"39921",39921,2009-07-22,10,62.9351641011626,NA,NA,2009,7,4,70
"39922",39922,2009-07-22,11,63.3856726692203,NA,NA,2009,7,4,77
"39923",39923,2009-07-22,12,63.8361812372779,NA,NA,2009,7,4,84
"39924",39924,2009-07-22,13,64.2866898053355,NA,NA,2009,7,4,91
"39925",39925,2009-07-22,14,64.7371983733932,NA,NA,2009,7,4,98
"39926",39926,2009-07-22,15,65.1877069414508,NA,NA,2009,7,4,105
"39927",39927,2009-07-22,16,65.6382155095084,NA,NA,2009,7,4,112
"39928",39928,2009-07-22,17,66.088724077566,NA,NA,2009,7,4,119
"39929",39929,2009-07-22,18,66.5392326456237,NA,NA,2009,7,4,126
"39930",39930,2009-07-22,19,66.9897412136813,NA,NA,2009,7,4,133
"39931",39931,2009-07-22,20,67.4402497817389,NA,NA,2009,7,4,140
"39932",39932,2009-07-22,21,67.8907583497966,NA,NA,2009,7,4,147
"39933",39933,2009-07-22,22,68.3412669178542,NA,NA,2009,7,4,154
"39934",39934,2009-07-22,23,68.7917754859118,NA,NA,2009,7,4,161
"39935",39935,2009-07-22,24,69.2422840539695,NA,NA,2009,7,4,168
"39936",39936,2009-07-23,1,58.8829412049842,NA,NA,2009,7,5,7
"39937",39937,2009-07-23,2,59.3334497730418,NA,NA,2009,7,5,14
"39938",39938,2009-07-23,3,59.7839583410994,NA,NA,2009,7,5,21
"39939",39939,2009-07-23,4,60.234466909157,NA,NA,2009,7,5,28
"39940",39940,2009-07-23,5,60.6849754772147,NA,NA,2009,7,5,35
"39941",39941,2009-07-23,6,61.1354840452723,NA,NA,2009,7,5,42
"39942",39942,2009-07-23,7,61.5859926133299,NA,NA,2009,7,5,49
"39943",39943,2009-07-23,8,62.0365011813876,NA,NA,2009,7,5,56
"39944",39944,2009-07-23,9,62.4870097494452,NA,NA,2009,7,5,63
"39945",39945,2009-07-23,10,62.9375183175028,NA,NA,2009,7,5,70
"39946",39946,2009-07-23,11,63.3880268855605,NA,NA,2009,7,5,77
"39947",39947,2009-07-23,12,63.8385354536181,NA,NA,2009,7,5,84
"39948",39948,2009-07-23,13,64.2890440216757,NA,NA,2009,7,5,91
"39949",39949,2009-07-23,14,64.7395525897333,NA,NA,2009,7,5,98
"39950",39950,2009-07-23,15,65.190061157791,NA,NA,2009,7,5,105
"39951",39951,2009-07-23,16,65.6405697258486,NA,NA,2009,7,5,112
"39952",39952,2009-07-23,17,66.0910782939062,NA,NA,2009,7,5,119
"39953",39953,2009-07-23,18,66.5415868619639,NA,NA,2009,7,5,126
"39954",39954,2009-07-23,19,66.9920954300215,NA,NA,2009,7,5,133
"39955",39955,2009-07-23,20,67.4426039980791,NA,NA,2009,7,5,140
"39956",39956,2009-07-23,21,67.8931125661368,NA,NA,2009,7,5,147
"39957",39957,2009-07-23,22,68.3436211341944,NA,NA,2009,7,5,154
"39958",39958,2009-07-23,23,68.794129702252,NA,NA,2009,7,5,161
"39959",39959,2009-07-23,24,69.2446382703096,NA,NA,2009,7,5,168
"39960",39960,2009-07-24,1,58.8852954213244,NA,NA,2009,7,6,7
"39961",39961,2009-07-24,2,59.335803989382,NA,NA,2009,7,6,14
"39962",39962,2009-07-24,3,59.7863125574396,NA,NA,2009,7,6,21
"39963",39963,2009-07-24,4,60.2368211254972,NA,NA,2009,7,6,28
"39964",39964,2009-07-24,5,60.6873296935549,NA,NA,2009,7,6,35
"39965",39965,2009-07-24,6,61.1378382616125,NA,NA,2009,7,6,42
"39966",39966,2009-07-24,7,61.5883468296701,NA,NA,2009,7,6,49
"39967",39967,2009-07-24,8,62.0388553977278,NA,NA,2009,7,6,56
"39968",39968,2009-07-24,9,62.4893639657854,NA,NA,2009,7,6,63
"39969",39969,2009-07-24,10,62.939872533843,NA,NA,2009,7,6,70
"39970",39970,2009-07-24,11,63.3903811019006,NA,NA,2009,7,6,77
"39971",39971,2009-07-24,12,63.8408896699583,NA,NA,2009,7,6,84
"39972",39972,2009-07-24,13,64.2913982380159,NA,NA,2009,7,6,91
"39973",39973,2009-07-24,14,64.7419068060735,NA,NA,2009,7,6,98
"39974",39974,2009-07-24,15,65.1924153741312,NA,NA,2009,7,6,105
"39975",39975,2009-07-24,16,65.6429239421888,NA,NA,2009,7,6,112
"39976",39976,2009-07-24,17,66.0934325102464,NA,NA,2009,7,6,119
"39977",39977,2009-07-24,18,66.5439410783041,NA,NA,2009,7,6,126
"39978",39978,2009-07-24,19,66.9944496463617,NA,NA,2009,7,6,133
"39979",39979,2009-07-24,20,67.4449582144193,NA,NA,2009,7,6,140
"39980",39980,2009-07-24,21,67.8954667824769,NA,NA,2009,7,6,147
"39981",39981,2009-07-24,22,68.3459753505346,NA,NA,2009,7,6,154
"39982",39982,2009-07-24,23,68.7964839185922,NA,NA,2009,7,6,161
"39983",39983,2009-07-24,24,69.2469924866498,NA,NA,2009,7,6,168
"39984",39984,2009-07-25,1,58.8876496376645,NA,NA,2009,7,7,7
"39985",39985,2009-07-25,2,59.3381582057222,NA,NA,2009,7,7,14
"39986",39986,2009-07-25,3,59.7886667737798,NA,NA,2009,7,7,21
"39987",39987,2009-07-25,4,60.2391753418374,NA,NA,2009,7,7,28
"39988",39988,2009-07-25,5,60.6896839098951,NA,NA,2009,7,7,35
"39989",39989,2009-07-25,6,61.1401924779527,NA,NA,2009,7,7,42
"39990",39990,2009-07-25,7,61.5907010460103,NA,NA,2009,7,7,49
"39991",39991,2009-07-25,8,62.041209614068,NA,NA,2009,7,7,56
"39992",39992,2009-07-25,9,62.4917181821256,NA,NA,2009,7,7,63
"39993",39993,2009-07-25,10,62.9422267501832,NA,NA,2009,7,7,70
"39994",39994,2009-07-25,11,63.3927353182408,NA,NA,2009,7,7,77
"39995",39995,2009-07-25,12,63.8432438862985,NA,NA,2009,7,7,84
"39996",39996,2009-07-25,13,64.2937524543561,NA,NA,2009,7,7,91
"39997",39997,2009-07-25,14,64.7442610224137,NA,NA,2009,7,7,98
"39998",39998,2009-07-25,15,65.1947695904714,NA,NA,2009,7,7,105
"39999",39999,2009-07-25,16,65.645278158529,NA,NA,2009,7,7,112
"40000",40000,2009-07-25,17,66.0957867265866,NA,NA,2009,7,7,119
"40001",40001,2009-07-25,18,66.5462952946442,NA,NA,2009,7,7,126
"40002",40002,2009-07-25,19,66.9968038627019,NA,NA,2009,7,7,133
"40003",40003,2009-07-25,20,67.4473124307595,NA,NA,2009,7,7,140
"40004",40004,2009-07-25,21,67.8978209988171,NA,NA,2009,7,7,147
"40005",40005,2009-07-25,22,68.3483295668748,NA,NA,2009,7,7,154
"40006",40006,2009-07-25,23,68.7988381349324,NA,NA,2009,7,7,161
"40007",40007,2009-07-25,24,69.24934670299,NA,NA,2009,7,7,168
"40008",40008,2009-07-26,1,58.8900038540047,NA,NA,2009,7,1,7
"40009",40009,2009-07-26,2,59.3405124220624,NA,NA,2009,7,1,14
"40010",40010,2009-07-26,3,59.79102099012,NA,NA,2009,7,1,21
"40011",40011,2009-07-26,4,60.2415295581776,NA,NA,2009,7,1,28
"40012",40012,2009-07-26,5,60.6920381262352,NA,NA,2009,7,1,35
"40013",40013,2009-07-26,6,61.1425466942929,NA,NA,2009,7,1,42
"40014",40014,2009-07-26,7,61.5930552623505,NA,NA,2009,7,1,49
"40015",40015,2009-07-26,8,62.0435638304081,NA,NA,2009,7,1,56
"40016",40016,2009-07-26,9,62.4940723984658,NA,NA,2009,7,1,63
"40017",40017,2009-07-26,10,62.9445809665234,NA,NA,2009,7,1,70
"40018",40018,2009-07-26,11,63.395089534581,NA,NA,2009,7,1,77
"40019",40019,2009-07-26,12,63.8455981026386,NA,NA,2009,7,1,84
"40020",40020,2009-07-26,13,64.2961066706963,NA,NA,2009,7,1,91
"40021",40021,2009-07-26,14,64.7466152387539,NA,NA,2009,7,1,98
"40022",40022,2009-07-26,15,65.1971238068115,NA,NA,2009,7,1,105
"40023",40023,2009-07-26,16,65.6476323748692,NA,NA,2009,7,1,112
"40024",40024,2009-07-26,17,66.0981409429268,NA,NA,2009,7,1,119
"40025",40025,2009-07-26,18,66.5486495109844,NA,NA,2009,7,1,126
"40026",40026,2009-07-26,19,66.9991580790421,NA,NA,2009,7,1,133
"40027",40027,2009-07-26,20,67.4496666470997,NA,NA,2009,7,1,140
"40028",40028,2009-07-26,21,67.9001752151573,NA,NA,2009,7,1,147
"40029",40029,2009-07-26,22,68.3506837832149,NA,NA,2009,7,1,154
"40030",40030,2009-07-26,23,68.8011923512726,NA,NA,2009,7,1,161
"40031",40031,2009-07-26,24,69.2517009193302,NA,NA,2009,7,1,168
"40032",40032,2009-07-27,1,58.8923580703449,NA,NA,2009,7,2,7
"40033",40033,2009-07-27,2,59.3428666384025,NA,NA,2009,7,2,14
"40034",40034,2009-07-27,3,59.7933752064602,NA,NA,2009,7,2,21
"40035",40035,2009-07-27,4,60.2438837745178,NA,NA,2009,7,2,28
"40036",40036,2009-07-27,5,60.6943923425754,NA,NA,2009,7,2,35
"40037",40037,2009-07-27,6,61.1449009106331,NA,NA,2009,7,2,42
"40038",40038,2009-07-27,7,61.5954094786907,NA,NA,2009,7,2,49
"40039",40039,2009-07-27,8,62.0459180467483,NA,NA,2009,7,2,56
"40040",40040,2009-07-27,9,62.496426614806,NA,NA,2009,7,2,63
"40041",40041,2009-07-27,10,62.9469351828636,NA,NA,2009,7,2,70
"40042",40042,2009-07-27,11,63.3974437509212,NA,NA,2009,7,2,77
"40043",40043,2009-07-27,12,63.8479523189788,NA,NA,2009,7,2,84
"40044",40044,2009-07-27,13,64.2984608870365,NA,NA,2009,7,2,91
"40045",40045,2009-07-27,14,64.7489694550941,NA,NA,2009,7,2,98
"40046",40046,2009-07-27,15,65.1994780231517,NA,NA,2009,7,2,105
"40047",40047,2009-07-27,16,65.6499865912094,NA,NA,2009,7,2,112
"40048",40048,2009-07-27,17,66.100495159267,NA,NA,2009,7,2,119
"40049",40049,2009-07-27,18,66.5510037273246,NA,NA,2009,7,2,126
"40050",40050,2009-07-27,19,67.0015122953822,NA,NA,2009,7,2,133
"40051",40051,2009-07-27,20,67.4520208634399,NA,NA,2009,7,2,140
"40052",40052,2009-07-27,21,67.9025294314975,NA,NA,2009,7,2,147
"40053",40053,2009-07-27,22,68.3530379995551,NA,NA,2009,7,2,154
"40054",40054,2009-07-27,23,68.8035465676128,NA,NA,2009,7,2,161
"40055",40055,2009-07-27,24,69.2540551356704,NA,NA,2009,7,2,168
"40056",40056,2009-07-28,1,58.8947122866851,NA,NA,2009,7,3,7
